family	packageId	mod	kind	defName	label	status	factions	addedTags	existingWeaponTags	existingApparelTags	reason	sourceFile
FCP	Rick.FCP.Core.Tools	FCP - Tools	apparel	FCP_Apparel_Mysterious_Stranger_Hat	Mysterious Stranger Hat	unique_or_quest_only		FIPA_Special_MysteriousStranger		FCP_Mysterious_Stranger_Outfit	Mysterious Stranger outfit is a named special set.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Tools\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Core.Tools	FCP - Tools	apparel	FCP_Apparel_Mysterious_Stranger_Outfit	Mysterious Stranger	unique_or_quest_only		FIPA_Special_MysteriousStranger		FCP_Mysterious_Stranger_Outfit	Mysterious Stranger outfit is a named special set.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Tools\1.6\Defs\ThingDefs_Apparel\ThingDefs_Wastelander_Apparel.xml
FCP	Rick.FCP.Core.Tools	FCP - Tools	apparel	FCP_Apparel_Pipboy3000_Mark_IV	Pip-Boy 3000 Mark IV	assigned	controlled and crazed vaults	FIPA_Pool_VaultHighTech		FCP_Pipboy		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Tools\1.6\Defs\ThingDefs_Apparel\ThingDefs_Pipboy.xml
FCP	Rick.FCP.Core.Tools	FCP - Tools	apparel	FCP_Apparel_Pipboy3000_Mk_I	Pip-Boy 3000	assigned	controlled and crazed vaults	FIPA_Pool_VaultHighTech		FCP_Pipboy		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Tools\1.6\Defs\ThingDefs_Apparel\ThingDefs_Pipboy.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_Advanced_Power_Armor	Enclave Advanced Power Armor	assigned	FCP Enclave; Whitespring power-armored soldiers	FIPA_Class_PowerArmor,FIPA_Pool_EnclaveNative,FIPA_Pool_EnclavePowerArmor,FIPA_Pool_EnclavePowerArmor_APA		FCP_Enclave_Power_Armor,FCP_Power_Armor		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Power_Armor.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_Advanced_Power_Armor_Helmet	Enclave Advanced Power Armor Helmet	assigned	FCP Enclave; Whitespring power-armored soldiers	FIPA_Class_PowerArmor,FIPA_Pool_EnclaveNative,FIPA_Pool_EnclavePowerArmor,FIPA_Pool_EnclavePowerArmor_APA		FCP_Enclave_Advanced_Power_Armor,FCP_Power_Armor_Helmet		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Power_Armor_Headgear.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_Advanced_Power_Armor_MkII	Enclave Advanced Power Armor MkII	assigned	FCP Enclave; Whitespring power-armored soldiers	FIPA_Class_PowerArmor,FIPA_Pool_EnclaveNative,FIPA_Pool_EnclavePowerArmor,FIPA_Pool_EnclavePowerArmor_APA		FCP_Enclave_Advanced_Power_Armor_MkII,FCP_Power_Armor		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Power_Armor.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_Advanced_Power_Armor_MkII_Helmet	Enclave Advanced Power Armor Mk II Helmet	assigned	FCP Enclave; Whitespring power-armored soldiers	FIPA_Class_PowerArmor,FIPA_Pool_EnclaveNative,FIPA_Pool_EnclavePowerArmor,FIPA_Pool_EnclavePowerArmor_APA		FCP_Enclave_Advanced_Power_Armor_MkII,FCP_Power_Armor_Helmet		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Power_Armor_Headgear.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_Combat_Armor	Enclave Combat Armor	assigned	Enclave remnants; FCP Enclave; Whitespring armored troops	FIPA_Pool_EnclaveCombatArmor,FIPA_Pool_EnclaveNative,FIPA_Pool_EnclaveRemnant		FCP_Enclave_Apparel		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Apparel.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_Combat_Armor_Helmet	Enclave Combat Armor Helmet	assigned	Enclave remnants; FCP Enclave; Whitespring armored troops	FIPA_Pool_EnclaveCombatArmor,FIPA_Pool_EnclaveNative,FIPA_Pool_EnclaveRemnant				D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Headgear.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_Hellfire_Power_Armor	Enclave Hellfire Power Armor	assigned	FCP Enclave; Whitespring power-armored soldiers	FIPA_Class_PowerArmor,FIPA_Pool_EnclaveNative,FIPA_Pool_EnclavePowerArmor,FIPA_Pool_EnclavePowerArmor_Hellfire		FCP_Enclave_Hellfire_Power_Armor,FCP_Power_Armor		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Power_Armor.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_Hellfire_Power_Armor_Helmet	Enclave Hellfire Power Armor Helmet	assigned	FCP Enclave; Whitespring power-armored soldiers	FIPA_Class_PowerArmor,FIPA_Pool_EnclaveNative,FIPA_Pool_EnclavePowerArmor,FIPA_Pool_EnclavePowerArmor_Hellfire		FCP_Enclave_Hellfire_Power_Armor,FCP_Power_Armor_Helmet		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Power_Armor_Headgear.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_Officer_Cap	Enclave Officer Cap	assigned	Enclave remnants; FCP Enclave; Whitespring officers	FIPA_Pool_EnclaveNative,FIPA_Pool_EnclaveOfficer,FIPA_Pool_EnclaveRemnant				D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Headgear.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_Officer_Coat	Enclave Officer Coat	assigned	Enclave remnants; FCP Enclave; Whitespring officers	FIPA_Pool_EnclaveNative,FIPA_Pool_EnclaveOfficer,FIPA_Pool_EnclaveRemnant		FCP_Enclave_Officer_Apparel		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Apparel.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_Scientist_Boots	Enclave Scientist Boots	assigned	Enclave remnants; FCP Enclave; Whitespring scientists	FIPA_Pool_EnclaveNative,FIPA_Pool_EnclaveRemnant,FIPA_Pool_EnclaveScientist		FCP_Enclave_Scientist_Apparel		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Apparel.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_Scientist_Glove	Enclave Scientist Gloves	assigned	Enclave remnants; FCP Enclave; Whitespring scientists	FIPA_Pool_EnclaveNative,FIPA_Pool_EnclaveRemnant,FIPA_Pool_EnclaveScientist		FCP_Enclave_Scientist_Apparel		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Apparel.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_Scientist_Helmet	Enclave Scientist Helmet	assigned	Enclave remnants; FCP Enclave; Whitespring scientists	FIPA_Pool_EnclaveNative,FIPA_Pool_EnclaveRemnant,FIPA_Pool_EnclaveScientist				D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Headgear.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_Scientist_Outfit	Enclave Scientist Outfit	assigned	Enclave remnants; FCP Enclave; Whitespring scientists	FIPA_Pool_EnclaveNative,FIPA_Pool_EnclaveRemnant,FIPA_Pool_EnclaveScientist		FCP_Enclave_Apparel		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Apparel.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_Sturdy_Combat_Armor	Enclave Sturdy Combat Armor	assigned	Enclave remnants; FCP Enclave; Whitespring armored troops	FIPA_Pool_EnclaveCombatArmor,FIPA_Pool_EnclaveNative,FIPA_Pool_EnclaveRemnant		FCP_Enclave_Apparel		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Apparel.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_Trooper_Cap	Enclave Trooper Cap	assigned	Enclave remnants; FCP Enclave; Whitespring troopers	FIPA_Pool_EnclaveNative,FIPA_Pool_EnclaveRemnant,FIPA_Pool_EnclaveTrooper				D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Headgear.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_Trooper_Uniform	Enclave Trooper Uniform	assigned	Enclave remnants; FCP Enclave; Whitespring troopers	FIPA_Pool_EnclaveNative,FIPA_Pool_EnclaveRemnant,FIPA_Pool_EnclaveTrooper		FCP_Enclave_Apparel		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Apparel.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_X02_Power_Armor	Enclave X-02 Power Armor	assigned	FCP Enclave; Whitespring power-armored soldiers	FIPA_Class_PowerArmor,FIPA_Pool_EnclaveNative,FIPA_Pool_EnclavePowerArmor,FIPA_Pool_EnclavePowerArmor_X02		FCP_Enclave_X02_Power_Armor,FCP_Power_Armor		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Power_Armor.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_X02_Power_Armor_Helmet	Enclave X02 Power Armor Helmet	assigned	FCP Enclave; Whitespring power-armored soldiers	FIPA_Class_PowerArmor,FIPA_Pool_EnclaveNative,FIPA_Pool_EnclavePowerArmor,FIPA_Pool_EnclavePowerArmor_X02		FCP_Enclave_X02_Power_Armor,FCP_Power_Armor_Helmet		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Power_Armor_Headgear.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_X02_Tesla_Power_Armor	Enclave X-02 Tesla Power Armor	assigned	FCP Enclave; Whitespring power-armored soldiers	FIPA_Class_PowerArmor,FIPA_Pool_EnclaveNative,FIPA_Pool_EnclavePowerArmor,FIPA_Pool_EnclavePowerArmor_Tesla		FCP_Enclave_X02_Tesla_Power_Armor,FCP_Power_Armor		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Power_Armor.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	apparel	FCP_Apparel_Enclave_X02_Tesla_Power_Armor_Helmet	Enclave X02 Tesla Power Armor Helmet	assigned	FCP Enclave; Whitespring power-armored soldiers	FIPA_Class_PowerArmor,FIPA_Pool_EnclaveNative,FIPA_Pool_EnclavePowerArmor,FIPA_Pool_EnclavePowerArmor_Tesla		FCP_Enclave_X02_Tesla_Power_Armor,FCP_Power_Armor_Helmet		D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ApparelDefs\ThingDefs_Enclave_Power_Armor_Headgear.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	weapon	FCP_Gun_Enclave_Advanced_Multiplas_Rifle	Enclave Advanced Multiplas Rifle	assigned	Enclave remnants; FCP Enclave; Whitespring Enclave	FIPW_Pool_Enclave,FIPW_Pool_EnclaveNative,FIPW_Pool_EnclaveRemnant,FIPW_Role_Plasma,FIPW_T4_Elite	FCP_Enclave_Weapon,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ThingDefs_Weapons\WeaponDefs_Enclave_Plasma.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	weapon	FCP_Gun_Enclave_Assault_Plasma_Rifle	Enclave Assault Plasma Rifle	assigned	Enclave remnants; FCP Enclave; Whitespring Enclave	FIPW_Pool_Enclave,FIPW_Pool_EnclaveNative,FIPW_Pool_EnclaveRemnant,FIPW_Role_Plasma,FIPW_T4_Elite	FCP_Enclave_Weapon,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ThingDefs_Weapons\WeaponDefs_Enclave_Plasma.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	weapon	FCP_Gun_Enclave_Plasma_Cannon	Enclave Plasma Cannon	assigned	Enclave remnants; FCP Enclave; Whitespring Enclave	FIPW_Pool_Enclave,FIPW_Pool_EnclaveNative,FIPW_Pool_EnclaveRemnant,FIPW_Role_Plasma,FIPW_T4_Elite	FCP_Enclave_Heavy_Weapon,FCP_Enclave_Weapon,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ThingDefs_Weapons\WeaponDefs_Enclave_Plasma.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	weapon	FCP_Gun_Enclave_Plasma_SMG	Enclave Plasma SMG	assigned	Enclave remnants; FCP Enclave; Whitespring Enclave	FIPW_Pool_Enclave,FIPW_Pool_EnclaveNative,FIPW_Pool_EnclaveRemnant,FIPW_Role_Plasma,FIPW_T4_Elite	FCP_Enclave_Weapon,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ThingDefs_Weapons\WeaponDefs_Enclave_Plasma.xml
FCP	Rick.FCP.Enclave	FCP - The Enclave	weapon	FCP_Gun_Enclave_SMELE_Plasma_Rifle	Enclave SMELE Plasma Rifle	assigned	Enclave remnants; FCP Enclave; Whitespring Enclave	FIPW_Pool_Enclave,FIPW_Pool_EnclaveNative,FIPW_Pool_EnclaveRemnant,FIPW_Role_Plasma,FIPW_T4_Elite	FCP_Enclave_Weapon,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Enclave\1.6\Defs\ThingDefs_Weapons\WeaponDefs_Enclave_Plasma.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_AER14_Prototype	AER14 Prototype	unique_or_quest_only		FIPW_Role_Laser,FIPW_Unique	FCP_Energy_Weapon,FCP_Laser_Weapon,Gun		Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Laser.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Flamer_MkI	Flamer Mk I	assigned	Caesar's Legion specialists; Cascadia Forged raiders; Circle of Steel; Enclave remnants; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CascadiaRaider,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_LegionElite,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Flame,FIPW_T2_Service	FCP_Energy_Weapon,FCP_Flame_Weapon,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Flame.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Flamer_MkII	Flamer Mk II	assigned	Caesar's Legion specialists; Cascadia Forged raiders; Circle of Steel; Enclave remnants; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CascadiaRaider,FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_LegionElite,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Flame,FIPW_T2_Service	FCP_Energy_Weapon,FCP_Flame_Weapon,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Flame.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Gatling_Laser	Gatling Laser	assigned	Circle of Steel; Enclave remnants; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Laser,FIPW_T3_Advanced	FCP_Energy_Weapon,FCP_Heavy_Energy_Weapon,FCP_Heavy_Laser_Weapon,FCP_Laser_Weapon,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Laser.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Gatling_Laser_MkI	Gatling Laser Mk I	assigned	Circle of Steel; Enclave remnants; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Laser,FIPW_T3_Advanced	FCP_Energy_Weapon,FCP_Heavy_Energy_Weapon,FCP_Heavy_Laser_Weapon,FCP_Laser_Weapon,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Laser.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Gauss_Minigun	Gauss Minigun	assigned	Circle of Steel; Enclave remnants; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_VaultHighTech,FIPW_Role_Gauss,FIPW_T4_Elite	FCP_Energy_Weapon,FCP_Gauss_Weapon,Gun,GunHeavy			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Gauss.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Gauss_Sniper_Rifle	Gauss Sniper Rifle	assigned	Circle of Steel; Enclave remnants; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_VaultHighTech,FIPW_Role_Gauss,FIPW_T4_Elite	FCP_Energy_Weapon,FCP_Gauss_Weapon,Gun,SniperRifle			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Gauss.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Glock_86_Plasma_Pistol	Glock 86 Plasma Pistol	assigned	Circle of Steel; Enclave remnants; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_VaultHighTech,FIPW_Role_Plasma,FIPW_T4_Elite	FCP_Energy_Weapon,FCP_Plasma_Weapon,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Plasma.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Heavy_Incinerator	Heavy Incinerator	unique_or_quest_only		FIPW_Role_Flame,FIPW_Unique	FCP_Energy_Weapon,FCP_Flame_Weapon,FCP_Unique_Weapon,Gun		Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Flame.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Laser_Carbine	Laser Carbine	assigned	Circle of Steel; Enclave remnants; Two California, Cascadia, and Nuevo Texico tribes; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SimpleLaserTribal,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Laser,FIPW_T2_Service	FCP_Energy_Weapon,FCP_Laser_Weapon,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Laser.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Laser_Pistol	Laser Pistol	assigned	Circle of Steel; Enclave remnants; Two California, Cascadia, and Nuevo Texico tribes; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SimpleLaserTribal,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Laser,FIPW_T2_Service	FCP_Energy_Weapon,FCP_Laser_Weapon,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Laser.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Laser_RCW	Laser RCW	assigned	Circle of Steel; Enclave remnants; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Laser,FIPW_T3_Advanced	FCP_Energy_Weapon,FCP_Laser_Weapon,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Laser.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Laser_Rifle	Laser Rifle	assigned	Circle of Steel; Enclave remnants; Two California, Cascadia, and Nuevo Texico tribes; US Army-equipped forces; Whitespring Enclave; controlled and crazed vaults; rough settlements; settlement guards; super mutant forces	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_RoughSettler,FIPW_Pool_SettlerGuard,FIPW_Pool_SimpleLaserTribal,FIPW_Pool_SuperMutant,FIPW_Pool_USArmy,FIPW_Pool_VaultHighTech,FIPW_Role_Laser,FIPW_T2_Service	FCP_Energy_Weapon,FCP_Laser_Weapon,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Laser.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_M72_A2_Gauss_Rifle	M72 A2 Gauss Rifle	unique_or_quest_only		FIPW_Role_Gauss,FIPW_Unique	FCP_Energy_Weapon,FCP_Gauss_Weapon,Gun,IndustrialGunAdvanced		Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Gauss.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_M72_Gauss_Rifle	M72 Gauss Rifle	assigned	Circle of Steel; Enclave remnants; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_VaultHighTech,FIPW_Role_Gauss,FIPW_T4_Elite	FCP_Energy_Weapon,FCP_Gauss_Weapon,Gun,IndustrialGunAdvanced			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Gauss.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_MF_Hyperbreeder_Alpha	MF Hyperbreeder Alpha	unique_or_quest_only		FIPW_Role_Laser,FIPW_Unique	FCP_Energy_Weapon,FCP_Recharger_Weapon		Named FCP weapon; deliberately excluded from random faction pools.	D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Laser.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_Multiplas_Rifle	Multiplas Rifle	assigned	Circle of Steel; Enclave remnants; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_VaultHighTech,FIPW_Role_Plasma,FIPW_T4_Elite	FCP_Energy_Weapon,FCP_Plasma_Weapon,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Plasma.xml
FCP	Rick.FCP.EnergyWeapons	FCP - Energy Weapons	weapon	FCP_Gun_P_94_Plasma_Rifle	P-94 Plasma Rifle	assigned	Circle of Steel; Enclave remnants; Whitespring Enclave; controlled and crazed vaults	FIPW_Pool_CircleOfSteel,FIPW_Pool_Enclave,FIPW_Pool_EnclaveRemnant,FIPW_Pool_VaultHighTech,FIPW_Role_Plasma,FIPW_T4_Elite	FCP_Energy_Weapon,FCP_Plasma_Weapon,Gun			D:\Steam\steamapps\common\RimWorld\Mods\FCP-Energy-Weapons\1.6\Defs\WeaponDefs\WeaponDefs_Plasma.xml
