StringId	Text
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_InsectMandibles.description	A bionic implant adding insect mandibles to the creature's face. Insect mandibles improve manipulation and eating, while also working as an offensive weapon
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_InsectMandibles.label	animal Implant: insect mandibles
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_InsectoidAntennae.description	These hybrid humanoid / insectoid feeling appendages can be implanted in a subject's head, completely modifying the way the subject "sees" and feels the surrounding world. The experience may be slightly overwhelming due to sensorial overload.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_InsectoidAntennae.label	humanoid implant: insectoid antennae
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_InsectoidPheromones.description	An implant that uses genetic splicing with insectoid genes to give the ability to detect pheromones, thus improving the olfactory system. Can't be installed on birds and (ironically) insects.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_InsectoidPheromones.label	animal Implant: insectoid pheromones
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_Kamikaze.description	Boom.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_Kamikaze.label	sudden detonation
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_Kamikaze.stages.0.label	initial-hidden
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_Kamikaze.stages.1.label	critical
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_KeenSenses.description	Keen senses greatly increases sight and conciousness of the hybrid for a while, and then it needs to be recharged to be used again.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_KeenSenses.label	keen senses
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_KeenSenses.stages.1.label	exhausted
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_KidneyToxicFilters.description	This is a bioelectronic kidney prosthesis that greatly improves the efficiency of the subject's kidney by using insectoid tissue, providing resistence to toxic substances.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_KidneyToxicFilters.label	humanoid implant: kidney toxic filters
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_LizardLeg.comps.0.tools.0.label	animal Implant: lizard leg
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_LizardLeg.description	A bionic animal leg reinforced with tough lizard skin.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_LizardLeg.label	animal Implant: lizard leg
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_LowRest.description	This creature has very little need for sleep, and can stay awake for a long time.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_LowRest.label	needs very little sleep
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MechaHeart.description	A bionic heart strengthened by the action of active mechanites.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MechaHeart.label	animal Implant: reinforced bionic heart
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MechaReceptors.description	This elephant auditory receptor can scan a really wide band of frequencies.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MechaReceptors.label	animal Implant: elephant auditory receptor
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MechaSpine.description	A bionic implant adding a plasteel structure with active mechanites to the creature's skeletal system.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MechaSpine.label	animal Implant: reinforced bionic spine
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MechaTail.comps.0.tools.0.label	animal Implant: reinforced tail
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MechaTail.description	An advanced animal tail, even more powerful than a natural one.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MechaTail.label	animal Implant: reinforced tail
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MeleeDodge.description	This hybrid is very agile and receives a considerable bonus to melee dodge.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MeleeDodge.label	melee dodging
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MiniatureThrumboHorn.comps.0.tools.0.label	animal Implant: miniature thrumbo horn
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MiniatureThrumboHorn.description	A bionic implant adding a small thrumbo horn where the creature's nose used to be. This implant acts as a nose, allowing the creature to breathe and smell, and can be used by the creature in melee. Birds, insects, and creatures that already have a thrumbo horn don't have enough space on their skull to install this implant.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MiniatureThrumboHorn.label	animal Implant: miniature thrumbo horn
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MoleratNerveDampener.description	A biochip that reduces pain sensitivity, allowing the subject to survive pain shock.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MoleratNerveDampener.label	humanoid implant: mole-rat nerve dampener
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MonitorLizardBrain.description	A bionic implant using monitor lizard brain tissue. This highly intelligent reptile has very quick reflexes.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MonitorLizardBrain.label	animal Implant: monitor lizard brain
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MothTympanalOrgan.description	A bionic implant adding a moth tympanal organ to the creature's ear. Moths can hear sounds of a higher frequency than any bat can produce.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MothTympanalOrgan.label	animal Implant: moth tympanal organ
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MousePheromones.description	A bionic vomeronasal organ that allows the subject pheromonal communication with other animals, increasing the chance of taming and training them successfully.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MousePheromones.label	humanoid implant: mouse pheromones
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MuffaloLung.description	An implant that uses muffalo genes to increase breathing capacity.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MuffaloLung.label	animal Implant: muffalo lung
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MuffaloMammaries.description	By implanting muffalo mammaries into a colonist... Wait, what??? Who came up with this idea????? Anyway... this implant allows your colonist to be milked... What the...
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MuffaloMammaries.label	humanoid implant: muffalo mammaries
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MuffaloMuscles.description	By weaving muffalo muscle strands with the subject's muscular system, strength, resilience and carrying capacity are greatly increased.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MuffaloMuscles.label	humanoid implant: muffalo strengthened muscles
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MuffaloSkin.description	A synthetic skin substitute that is much thicker and a much better insulator than human skin. This provides a measure of defense but, more importantly, makes the subject more resistant to low temperatures.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MuffaloSkin.label	humanoid implant: muffalo skin
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MuffaloSpine.description	A spine implant that uses genetic splicing with muffalo genes to give an old (or damaged) spine decent functioning. This implant is not meant to replace healthy spines.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MuffaloSpine.label	animal Implant: muffalo spine
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MuscleNecrosis.description	A viral infection causing an animal organism to turn on itself and reject normal functioning tissue, causing widespread necrosis across the entire animal body. A creature with Muscle Necrosis can be tended to which will slow down the disease, but cannot be cured.\n\nAny hybrid or paragon animal will get this disease 3 years after being hatched or born naturally, though this is affected by the hybrids's quality.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MuscleNecrosis.label	muscle necrosis
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MuscleNecrosis.stages.0.label	initial
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MuscleNecrosis.stages.1.label	necrotic
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_MuscleNecrosis.stages.2.label	horribly necrotic
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_NeuronReinforcement.description	A biochip using animal stem cells to reinforce the natural abilities of human neurons, increasing learning and research speed.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_NeuronReinforcement.label	humanoid implant: neuron reinforcement
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_NoPain.description	This hybrid has a reduced pain sensitivity, and it takes longer to be downed due to pain.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_NoPain.label	no pain sensitivity
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_Ovipositor.description	You know you have gone too far in your scientific experiments when you are implanting a human being with an ovipositor. This will enable the colonist to lay chicken eggs twice a day. It hurts as hell, though. Also, yuck.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_Ovipositor.label	humanoid implant: ovipositor
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_PackTactics.description	This hybrid is collaborating with other nearby muffalowolves to bring down prey.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_PackTactics.label	pack tactics
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_PackTacticsBuff.description	This hybrid is collaborating with other nearby muffalowolves to bring down prey.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_PackTacticsBuff.label	pack tactics
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_PermanentBurn.description	A permanent burn scar that cannot be treated.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_PermanentBurn.label	permanent burn
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_PoisonAmpouleDrank.description	Poison in the bloodstream. Causes paralysis while slowing bleeding rate and wears off after 6 hours.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_PoisonAmpouleDrank.label	poison ampoule
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_PsychicDampeners.description	Artificial hearing aids that block psychic emanations, providing considerable resistance to mechanoids' psychic attacks.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_PsychicDampeners.label	humanoid implant: psychic dampeners
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_RabidSlash.description	This creature has been victim of a rabid slash.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_RabidSlash.label	victim of rabid slash
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_RecentlyHatched.description	This creature has recently hatched from an incubator.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_RecentlyHatched.label	recently hatched
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_ResearchDrive.description	Offer investigative insights to nearby researches, allowing them to more easily reach a breakthrough.\n\n&lt;color=#E5E54C&gt;Gameplay effect:&lt;/color&gt; "My fellow scientist, have you considered rejecting humanity, and returning to monkey? Food for thought".
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_ResearchDrive.label	research drive
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_ResearchDriveBuff.description	Being offered investigative insights.\n\n&lt;color=#E5E54C&gt;Gameplay effect:&lt;/color&gt; "My fellow scientist, have you considered rejecting humanity, and returning to monkey? Food for thought".
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_ResearchDriveBuff.label	research drive
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_RodentEar.description	An ear implant that uses genetic splicing with rodent genes to give an old (or damaged) ear decent hearing. This implant is not meant to replace healthy ears.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_RodentEar.label	animal Implant: rodent ear
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_RodentNose.description	An implant that uses genetic splicing with rodent genes to give an old (or damaged) nose decent smelling. This implant is not meant to replace healthy noses. Can't be installed on birds and insects.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_RodentNose.label	animal Implant: rodent nose
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_SadisticAdrenaline.description	The lizardman has slaughtered a colony prisoner in cold blood, triggering the release of a potent hormone complex that is making it faster and stronger. This will last for a few hours.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_SadisticAdrenaline.label	sadistic adrenaline
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_SargSyndrome.description	A rare bacterial infection of the animal brain, which causes the animal to only be able to consume human meat, while consuming anything else will simply not satiate the animal’s hunger and make it vomit constantly. This will spell a death sentence for herbivores, and a slow death for carnivores. A creature with Sarg Syndrome can't be tended to or cured.\n\nAny hybrid or paragon animal will get this disease 3 years after being hatched or born naturally, though this is affected by the hybrids's quality.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_SargSyndrome.label	sarg syndrome
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_ScytherTail.comps.0.tools.0.label	animal Implant: scyther tail
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_ScytherTail.description	A scyther tail created by attaching a scyther blade to an animal's tail.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_ScytherTail.label	animal Implant: scyther tail
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_Stamina.description	Increased stamina greatly increases the armor and pain resistance of the hybrid for a while, and then it needs to be recharged to be used again.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_Stamina.label	increased stamina
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_Stamina.stages.1.label	exhausted
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_Stampeding.description	The stampeding ability increases the hybrid's speed and releases clouds of dust that block ranged visibility. Once used, this ability needs to be recharged to be used again.
Part3|DefInjected/HediffDef/VanillaExpanded_VGeneticsE.xml|GR_Stampeding.label	stampeding
